식당(ID),식당명,지점명,지역명,어워드정보설명,(RTI)지수,온라인화진행여부,수용태세지수,인기도,트립어드바이저평점,씨트립평점,네이버평점
810929,몬토하베,,은평구,,0.910544,N,0.12,,,,
810931,스톤336,,강남구,,0.910544,N,0.17,,,,
810932,나띵베러,,광진구,,0.0186212,,,,,,
810935,햇살푸드시스템,,용산구,,0.910544,N,0.12,,,,
810940,나다라마바,,서대문구,,0.0186212,,,,,,
810941,가온식품,,서초구,,0.910544,N,0.17,,,,
810942,회전문 코너,,송파구,,0.910544,N,0.12,,,,
810943,옛날찐빵만두,,구로구,,0.0186212,,,,,,
810945,비놈(vinome),,성동구,,0.0186212,,,,,,
810950,해물장수,,마포구,,0.0186212,,0.029,,,,
810951,코터스,,영등포구,,0.910544,N,0.17,,,,
810954,나연김밥,,광진구,,0.0186212,,,,,,
810956,장토식품,,용산구,,0.910544,N,0.12,,,,
810957,브로밀(Bro mill),,은평구,,0.0186212,,0.029,,,,
810958,캣츠,,강남구,,0.910544,N,0.12,,,,
810959,오마이스위티,,강서구,,0.910544,N,0.12,,,,
810964,델리(바베큐)코너,,송파구,,0.910544,N,0.044,,,,
810965,BLENDEASY(블렌드이지),,관악구,,0.0186212,,,,,,
810966,뉴데이즈(Newdays)(나들가게),,서대문구,,0.0186212,,,,,,
810967,오늘은백반덮밥,구로직영점,구로구,,0.0186212,,,,,,
810968,홍가네,,서초구,,0.910544,N,0.17,,,,
810970,비비큐,성수중앙점,성동구,,0.0186212,,,,,,
810973,정성,,마포구,,0.0186212,,0.029,,,,
810977,나인,,광진구,,0.0186212,,,,,,
810981,한잔의 여유,,은평구,,0.910544,N,0.17,,,,
810982,카페오,,용산구,,0.910544,N,0.17,,,,
810983,샤론피자,,영등포구,,0.910544,N,0.044,,,,
810984,타르티너,,강서구,,0.0186212,,0.029,,,,
810986,Bob 푸드 (비오비푸드),,관악구,,0.0186212,,,,,,
810987,달리는커피,홍제역점,서대문구,,0.0186212,,,,,,
810991,고려대학교 하나과학관 마로네 1층,,성북구,,0.910544,N,0.063,,,,
810992,오늘한끼,,구로구,,0.0186212,,,,,,
810993,지코드 Gcode,,강남구,,0.0186212,,0.029,,,,
810994,샘아저씨 도그도넛,,서초구,,0.910544,N,0.17,,,,
810996,비비큐(BBQ),마장행복점,성동구,,0.0186212,,,,,,
811000,나인웨어,,광진구,,0.0186212,,,,,,
811002,이장수강정,,중랑구,,0.910544,N,0.17,,,,
811004,포크블랙,,마포구,,0.910544,N,0.17,,,,
811008,신토불이지짐떡,,강서구,,0.0186212,,0.029,,,,
811009,카페12PM한남역,,용산구,,0.910544,N,0.12,,,,
811010,(롯데)나뚜루,,영등포구,,0.910544,N,0.17,,,,
811011,포차에 쪽갈비,,양천구,,0.0186212,,0.029,,,,
811012,D.HAUS(디하우스),,관악구,,0.0186212,,,,,,
811014,오두막 막걸리,,구로구,,0.0186212,,,,,,
811017,고려대학교 하나과학관 마로네 B1층,,성북구,,0.910544,N,0.063,,,,
811019,달리는커피(신촌역점),,서대문구,,0.0186212,,,,,,
811021,동원산업,,서초구,,0.910544,N,0.12,,,,
811024,시라소니한옥식당,,강남구,,0.910544,N,0.12,,,,
811026,누구나홀딱반한닭,묵동자이점,중랑구,,4.327325,N,0.266,0.33,,,4.29
811028,냉면쟁이고기꾼,,광진구,,0.0186212,,,,,,
811030,치킨매니아, 망원점,마포구,,0.0186212,,0.029,,,,
811031,망고식스,,용산구,,0.910544,N,0.075,,,,
811032,장손족발.보쌈,,강서구,,0.910544,N,0.17,,,,
811033,Insomnia(인썸니아),,은평구,,0.910544,N,0.17,,,,
811035,세주에프에스씨,,영등포구,,0.910544,N,0.17,,,,
811036,이든독,,양천구,,0.0186212,,0.029,,,,
811039,FOAM & normal (폼앤노말),,관악구,,0.0186212,,,,,,
811040,오로지라멘,구로지타워몰점,구로구,,0.0186212,,,,,,
811041,빙봉까사,,성동구,,0.0186212,,,,,,
811043,드로윙커피하우스,,서대문구,,0.0186212,,,,,,
811049,The River(더리버-히로타),,서초구,,0.910544,N,0.12,,,,
811052,애견카페리버티벨(로얄),,중랑구,,0.910544,N,0.048,,,,
811053,라빌드팡,,강남구,,1.2451732,N,0.17,,,,
811056,네오피자,,광진구,,0.0186212,,,,,,
811057,미아리호떡,,영등포구,,0.910544,N,0.17,,,,
811060,더힐커피,,용산구,,0.910544,N,0.17,,,,
811061,플럭스커피로스터스,,양천구,,0.910544,N,0.17,,,,
811062,코스트코홀세일베이커리,,영등포구,,0.910544,N,0.17,,,,
811064,노랑통닭,,은평구,,0.910544,N,0.17,,,,
811066,It's 초밥 (이츠 초밥),,관악구,,0.0186212,,,,,,
811067,디뮤어커피,,서대문구,,0.0186212,,,,,,
811068,오류동 닭한마리,,구로구,,0.0186212,,,,,,
811069,빠레뜨한남,,성동구,,0.0186212,,,,,,
811073,치킨집,,서초구,,0.910544,N,0.17,,,,
811076,장화신은고양이,,마포구,,4.6376118,N,0.208,0.33,,,4.6
811079,뉴문,,광진구,,0.0186212,,,,,,
811080,착한푸드1,,중랑구,,0.0186212,,0.029,,,,
811084,백미당,롯데김포공항점,강서구,,4.2834283,N,0.215,0.04,,,4.22
811086,브라더 양꼬치&마라탕,6호점,양천구,,0.0186212,,0.029,,,,
811090,라온아토(홍은점),,서대문구,,0.0186212,,,,,,
811094,오류동 맛집,,구로구,,0.0186212,,,,,,
811095,사랑의 포장마차,,성동구,,0.0186212,,,,,,
811096,자연드림,성북길음점,성북구,,0.910544,N,0.12,,,,
811097,태정식당,,송파구,,0.910544,N,0.12,,,,
811101,제레미20,서초점,서초구,,0.910544,N,0.12,,,,
811104,경한식,,중랑구,,0.910544,N,0.12,,,,
811106,뉴욕쟁이디저트뚝섬유원지역점,,광진구,,0.0186212,,,,,,
811109,빅보울(Big bowl),,강서구,,0.910544,N,0.17,,,,
811114,원투잇,,강남구,,0.0186212,,0.029,,,,
811115,아띠베이커리,,양천구,,0.910544,N,0.17,,,,
811117,래인,,서대문구,,0.0186212,,,,,,
811118,무명공간,,은평구,,0.910544,N,0.17,,,,
811121,오풍미족,구로구일점,구로구,,0.0186212,,,,,,
811122,삼원,,성동구,,0.0186212,,,,,,
811123,더 문카페,,송파구,,0.910544,N,0.17,,,,
811129,막창도둑,합정점,마포구,,0.0186212,,0.029,,,,
811131,쉘터,,서초구,,0.910544,N,0.17,,,,
811132,뉴욕쟁이한우국밥,,광진구,,0.0186212,,,,,,
811133,원조호떡할머니분식,,중랑구,,0.910544,N,0.17,,,,
811140,산수옥,,용산구,,0.910544,N,0.12,,,,
811142,리더스 스터디라운지,,양천구,,0.0186212,,0.029,,,,
811143,MUTE(뮤트),,관악구,,0.0186212,,,,,,
811144,로사안젤라 피자 파스타,,서대문구,,0.0186212,,,,,,
811145,행복한식탁,,동대문구,,0.0186212,,0.029,,,,
811146,오한수우육면가,,구로구,,0.0186212,,,,,,
811150,카페마리아쥬,,성북구,,0.0186212,,0.029,,,,
811151,상남자푸드,,성동구,,0.0186212,,,,,,
811152,공차경찰병원역점,,송파구,,0.910544,N,0.044,,,,
811155,형제한우곱창,선유도점,영등포구,,0.0186212,,0.029,,,,
811157,강릉엄지네꼬막집,상암점,마포구,,0.0186212,,0.029,,,,
811158,다다미,,광진구,,0.0186212,,,,,,
811159,가마치옛날통닭,,중랑구,,0.910544,N,0.063,,,,
811164,토스트굽는사람들,은광여고점,강남구,,0.910544,N,0.17,,,,
811168,야식,,양천구,,0.910544,N,0.12,,,,
811171,룩백커피,,서대문구,,0.0186212,,,,,,
811172,NOSH(노쉬),,관악구,,0.0186212,,,,,,
811173,써니커뮤니케이션즈 ＆ 써니베이킹,,성북구,,0.910544,N,0.12,,,,
811175,한신포차,,송파구,,0.910544,N,0.12,,,,
811177,상수현샵,,성동구,,0.0186212,,,,,,
811179,모자순대국&소고기국밥,,은평구,,0.910544,N,0.063,,,,
811182,연이상회,,영등포구,,0.0186212,,0.029,,,,
811185,다몽,,광진구,,0.0186212,,,,,,
811186,북촌손만두,롯데마트서초점,서초구,,3.8151542,N,0.216,0.01,,,4.5
811188,에이플러스(Aplus),,강남구,,0.910544,N,0.12,,,,
811189,웨일즈독,,중랑구,,0.910544,N,0.17,,,,
811195,L&H Deli(엘엔에이치델리),,양천구,,0.910544,N,0.063,,,,
811196,온더보더 딜리버리,구로점,구로구,,0.0186212,,,,,,
811197,열정분식소X브리즈,,강서구,,0.0186212,,0.029,,,,
811198,리베르타드,,서대문구,,0.0186212,,,,,,
811202,Pinprick(핀프릭),,관악구,,0.0186212,,,,,,
811203,이태원121 by 익선121,,용산구,,0.0186212,,0.029,,,,
811204,샌드카베,,성동구,,0.0186212,,,,,,
811207,똘똘이 홍어전문,,은평구,,0.910544,N,0.17,,,,
811212,호식이두마리치킨,여의도점,영등포구,,0.910544,N,0.17,,,,
811215,공차,,강서구,,0.910544,N,0.12,,,,
811218,레드카펫,,강남구,,0.910544,N,0.12,,,,
811221,소호17번지,,종로구,,0.910544,N,0.17,,,,
811223,온리김밥,,구로구,,0.0186212,,,,,,
811224,총각수산,신수서강대점,마포구,,0.910544,N,0.17,,,,
811227,VOLT Room(볼트룸),,관악구,,0.0186212,,,,,,
811229,리앤이라마띠네 카페(이대점),,서대문구,,0.0186212,,,,,,
811232,독라멘,,용산구,,0.0186212,,0.029,,,,
811235,샐러드41,,성동구,,0.0186212,,,,,,
811236,월천낙지,,영등포구,,0.910544,N,0.17,,,,
811237,그라찌에,,성북구,,0.0186212,,0.029,,,,
811241,닥엔돈스건대점,,광진구,,0.0186212,,,,,,
811243,못난이꽈배기,,중랑구,,0.910544,N,0.17,,,,
811244,포메인,,강남구,,0.910544,N,0.17,,,,
811249,와우!맵다,,구로구,,0.0186212,,,,,,
811250,금손찬,,강서구,,0.910544,N,0.17,,,,
811253,이태리,,종로구,,0.910544,N,0.17,,,,
811255,VOLT(볼트),,관악구,,0.0186212,,,,,,
811257,리치웰,서대문자연사점,서대문구,,0.0186212,,,,,,
811259,엠엠티에이치 071(mmth071),,송파구,,0.910544,N,0.17,,,,
811260,타임,,양천구,,0.910544,N,0.12,,,,
811262,유니온,,용산구,,0.910544,N,0.12,,,,
811265,샐러드숍,,성동구,,0.0186212,,,,,,
811266,박가네만두,,영등포구,,0.910544,N,0.17,,,,
811268,더카페,,성북구,,0.910544,N,0.12,,,,
811270,달디빈,,광진구,,0.0186212,,,,,,
811271,놀부부대찌개,,강남구,,0.910544,N,0.12,,,,
811272,메르시(Merci),,중랑구,,0.910544,N,0.17,,,,
811278,마굽간,,강서구,,0.910544,N,0.17,,,,
811279,두끼 롯데마트,서초점,서초구,,0.910544,N,0.063,,,,
811280,boom partners(붐파트너스),,관악구,,0.0186212,,,,,,
811282,요리조리,,구로구,,0.0186212,,,,,,
811283,카나디안클럽,,종로구,,0.910544,N,0.17,,,,
811285,산삼청각,,송파구,,4.3815197,N,0.281,0.33,,,4.21
811290,을지로골뱅이,,양천구,,0.0186212,,0.029,,,,
811292,생고기 하이포크전문점,,용산구,,0.910544,N,0.17,,,,
811294,무한사랑김치찌개,,영등포구,,0.1577147,Y,0.172,,,,
811295,준이네 떡뽀끼,,성북구,,0.910544,N,0.17,,,,
811297,샐피,배달포장점,성동구,,0.0186212,,,,,,
811302,올리브,,강남구,,0.910544,N,0.17,,,,
811303,놀이터,,중랑구,,0.910544,N,0.17,,,,
811304,브라보,,은평구,,0.910544,N,0.12,,,,
811308,comodo(코모도),,관악구,,0.0186212,,,,,,
811309,용왕의 아들,,구로구,,0.0186212,,,,,,
811310,머드거트 서대문,,서대문구,,0.0186212,,,,,,
811311,쌈촌,가락점,송파구,,0.910544,N,0.17,,,,
811312,두찜,신방화점,강서구,,0.0186212,,0.029,,,,
811319,미스터피자(종각점),,종로구,,0.910544,N,0.062,,,,
811326,샘물분식,,성동구,,0.0186212,,,,,,
811327,이스포츠,,성북구,,0.910544,N,0.12,,,,
811329,달문식당,,광진구,,0.0186212,,,,,,
811332,행운식품 롯데마트,은평점,은평구,,0.910544,N,0.12,,,,
811334,플로워(1st FLOOR),,중랑구,,0.910544,N,0.12,,,,
811336,e편한참치,,관악구,,0.0186212,,,,,,
811341,용하참치,,구로구,,0.0186212,,,,,,
811343,달콤,서래마을점,서초구,,0.0186212,,0.029,,,,
811349,스크웨어(skwer),,종로구,,0.0186212,,0.029,,,,
811354,SELECT COFFEE(씨렉트커피),,양천구,,0.910544,N,0.17,,,,
811355,샹츠마라,왕십리점,성동구,,0.0186212,,,,,,
811359,채움,,용산구,,0.910544,N,0.12,,,,
811360,달빛경성술집,,광진구,,0.0186212,,,,,,
811365,김밥공감,,강서구,,0.910544,N,0.12,,,,
811366,조이(Joy),,강남구,,0.910544,N,0.12,,,,
811367,커피602,,중랑구,,0.910544,N,0.17,,,,
811368,inhalf 인하프,,관악구,,0.0186212,,,,,,
811369,우리스시,,구로구,,0.0186212,,,,,,
811370,Holic(홀릭),,송파구,,0.910544,N,0.12,,,,
811371,79포차(퓨전),,서초구,,0.1577147,Y,0.2,,,,
811378,오늘도 삼겹＆찌개,,종로구,,0.0186212,,0.029,,,,
811381,오블롱,,성북구,,0.0186212,,0.029,,,,
811385,서귀포로맨스,성수점,성동구,,0.0186212,,,,,,
811387,팝콘트리,,은평구,,0.910544,N,0.17,,,,
811390,채선당 월남쌈 샤브,마곡점,강서구,"모범음식점(2019),안심식당(2020)",1.2451732,N,0.167,,,,
811391,닭강정대(VS)찜닭,,광진구,,0.0186212,,,,,,
811392,남도미향,,강남구,,1.0501897,N,0.12,,,,
811396,rough(러프),,관악구,,0.0186212,,,,,,
811397,우성식품,,구로구,,0.0186212,,,,,,
811398,해죽순,,중랑구,,0.910544,N,0.17,,,,
811406,오징어나라,,송파구,,0.910544,N,0.17,,,,
811409,평양찹쌀순대,,종로구,,0.910544,N,0.17,,,,
811411,길이식당,,성북구,,0.910544,N,0.17,,,,
811415,서울왕돈까스,성수점,성동구,,0.0186212,,,,,,
811416,알배기,,마포구,,0.0186212,,0.029,,,,
811421,대한푸드,,광진구,,0.0186212,,,,,,
811422,임실식당,,용산구,,0.910544,N,0.12,,,,
811423,해초와잡어,,강남구,,0.910544,N,0.12,,,,
811424,우아한식탁,,구로구,,0.0186212,,,,,,
811425,한방왕 족발도령,,중랑구,,0.0186212,,0.029,,,,
811430,강산면옥,,영등포구,,0.910544,N,0.12,,,,
811434,가시,,관악구,,0.0186212,,,,,,
811436,쭈니네,,송파구,,0.910544,N,0.17,,,,
811438,와플대학 목동파리공원캠퍼스,,양천구,,0.0186212,,0.029,,,,
811439,러화머스,,종로구,,0.910544,N,0.044,,,,
811441,성수 소파,,성동구,,0.0186212,,,,,,
811445,달리는프레젠또,,은평구,,0.910544,N,0.17,,,,
811446,메이어(mayer),,서대문구,,0.0186212,,,,,,
811449,더리치파스타,,광진구,,0.0186212,,,,,,
811451,원당감자탕,,구로구,,0.0186212,,,,,,
811452,삼성웰스토리 강남세브란스장례,,강남구,,0.910544,N,0.17,,,,
811453,레스토랑 오늘,,용산구,,0.0186212,,0.029,,,,
811458,만리장성,,영등포구,,4.6055907,N,0.12,,,,4.18
811461,형제식당,,양천구,,0.910544,N,0.063,,,,
811463,가온길,서울대입구역점,관악구,,0.0186212,,,,,,
811464,곰곰이,,송파구,,0.910544,N,0.17,,,,
811466,캠브리지,,종로구,,0.910544,N,0.044,,,,
811467,성수 우막집,,성동구,,0.0186212,,,,,,
811468,메이팜스,신촌점,서대문구,,0.0186212,,,,,,
811469,지오반니새우트럭(GIOVANNIORIGINALWHITESHRIMPTRUCK),,마포구,,0.910544,N,0.12,,,,
811471,간식타임,,은평구,,0.910544,N,0.17,,,,
811474,물꽁 아구찜,,성북구,,0.0186212,,0.029,,,,
811475,더피그아웃(THEPIGOUT),,광진구,,0.0186212,,,,,,
811476,위시리스트컴퍼니,,구로구,,0.0186212,,,,,,
811479,세라지,,강남구,,0.910544,N,0.12,,,,
811484,토속일가,,영등포구,,0.910544,N,0.029,,,,4.67
811490,갈비만족,,관악구,,0.0186212,,,,,,
811493,쏠레,,종로구,,0.910544,N,0.17,,,,
811494,성수 이루다,,성동구,,0.0186212,,,,,,
811497,모도크로플,이대점,서대문구,,0.0186212,,,,,,
811498,맹꽁이노리터,,은평구,,0.910544,N,0.12,,,,
811501,도단집별관,,광진구,,0.0186212,,,,,,
811503,호식이두마리치킨,돈암점,성북구,,0.0186212,,0.029,,,,
811504,만나,,강남구,,0.910544,N,0.12,,,,
811509,유정이네,,구로구,,0.0186212,,,,,,
811516,어펄하우스,,종로구,,0.910544,N,0.17,,,,
811517,EM298,,송파구,,0.910544,N,0.17,,,,
811519,요리하는Azit,,중랑구,,0.0186212,,0.029,,,,
811521,성수김밥_퍼니텅,,성동구,,0.0186212,,,,,,
811524,무휴,,서대문구,,0.0186212,,,,,,
811526,가미,,용산구,,0.910544,N,0.12,,,,
811527,쌀똑핫도그,,은평구,,0.910544,N,0.17,,,,
811528,도도(DoDo),,광진구,,0.0186212,,,,,,
811530,라운드키친7,,성북구,,0.910544,N,0.17,,,,
811534,유황암돼지 전문집,,구로구,,0.0186212,,,,,,
811535,선경분식,,강남구,,0.910544,N,0.17,,,,
811536,송백,,영등포구,,3.7097449,N,0.12,,,,4.36
811542,의리 감자탕,,송파구,,0.0186212,,0.029,,,,
811544,감성커피,신림점,관악구,,0.0186212,,,,,,
811545,오시엔,,마포구,,0.910544,N,0.17,,,,
811547,시골보리밥,,중랑구,,0.910544,N,0.12,,,,
811549,성수꼬마,,성동구,,0.0186212,,,,,,
811550,미가 떡갈비,,서대문구,,0.0186212,,,,,,
811551,삼일,,종로구,,0.910544,N,0.17,,,,
811552,성현이네,,용산구,,0.910544,N,0.063,,,,
811554,동백식당2호,,광진구,,0.0186212,,,,,,
811555,본죽,이대서울병원점,강서구,,0.910544,N,0.12,,,,
811558,오븐클럽,,성북구,,0.910544,N,0.12,,,,
811562,논골집,영동점,강남구,,0.910544,N,0.12,,,,
811563,육칠팔딜리버리,구로점,구로구,,0.0186212,,,,,,
811567,하노이의 아침,여의도점,영등포구,,4.3297039,Y,0.258,0.33,4,,4.33
811569,프렌즈김밥,,송파구,,0.910544,N,0.17,,,,
811571,개나리 아구찜,,관악구,,0.0186212,,,,,,
811573,오성 떡볶이,,마포구,,0.0186212,,0.029,,,,
811579,성수망치버거,,성동구,,0.0186212,,,,,,
811580,바른치킨,구산점,은평구,,0.0186212,,0.029,,,,
811581,동성관,,광진구,,0.0186212,,,,,,
811583,마왕족발,종로관철점,종로구,,0.0186212,,0.029,,,,
811584,미스터힐링,신촌점,서대문구,,0.0186212,,,,,,
811586,MJ보드게임장,,강서구,,0.910544,N,0.12,,,,
811588,윤대감 게장백반,,강남구,,0.910544,N,0.17,,,,
811591,육회바른연어,구로지타워몰점,구로구,,0.0186212,,,,,,
811594,벌툰,목동점,양천구,,0.910544,N,0.12,,,,
811597,서울커피,,송파구,,0.910544,N,0.12,,,,
811599,걸작 떡볶이,봉천점,관악구,,0.0186212,,,,,,
811600,더(The)귀여워,,마포구,,0.910544,N,0.12,,,,
811601,냠냠,,중랑구,,0.910544,N,0.17,,,,
811605,성수부엌,,성동구,,0.0186212,,,,,,
811607,동광자원 호프,,은평구,,0.910544,N,0.12,,,,
811608,고도시티바,,용산구,,0.910544,N,0.17,,,,
811609,두루두루도시락,,광진구,,0.0186212,,,,,,
811611,바이트 앤십,,서대문구,,0.0186212,,,,,,
811612,푸드엠파이어 이대서울병원 불고기명가,,강서구,"모범음식점(2020),안심식당(2020)",1.2451732,N,0.128,,,,
811622,젠틀한식탁,,양천구,,0.0186212,,0.029,,,,
811625,내고향 순대국,,송파구,,0.910544,N,0.17,,,,
811626,걸작떡볶이치킨,신림점,관악구,,0.0186212,,,,,,
811630,성수식당,,성동구,,0.0186212,,,,,,
811632,미우,,은평구,,0.910544,N,0.072,,,,
811638,반달커피(서울북가좌점),,서대문구,,0.0186212,,,,,,
811641,푸드엠파이어 이대서울병원 리틀싱카이,,강서구,,0.910544,N,0.12,,,,
811642,은아식당,,구로구,,0.0186212,,,,,,
811643,열봉부엌,,강남구,,0.910544,N,0.12,,,,
811644,원이자카야,,성북구,,0.910544,N,0.17,,,,
811648,해랑,,종로구,,0.910544,N,0.17,,,,
811652,풍미퓨전한식,,중랑구,,0.0186212,,0.029,,,,
811653,땡큐맘치킨,거여점,송파구,,0.910544,N,0.17,,,,
811657,게스트,,관악구,,0.0186212,,,,,,
811658,성수옥상,,성동구,,0.0186212,,,,,,
811663,스테어웨이,,용산구,,0.6820136,N,0.09,,,,
811664,어사출또,합정역점,마포구,,0.910544,N,0.17,,,,
811666,디비디비(dbdb),,광진구,,0.0186212,,,,,,
811672,놀러오개,,강서구,,0.910544,N,0.12,,,,
811679,이모네민속집,,종로구,,0.910544,N,0.044,,,,
811685,고기덩어리 뼈김치찜,,관악구,,0.0186212,,,,,,
811686,까페파비노(cafe' fabinno),,송파구,,0.910544,N,0.17,,,,
811688,성수온실,,성동구,,0.0186212,,,,,,
811695,이모네 명동찌개마을,,구로구,,0.0186212,,,,,,
811697,딜리버리101,,광진구,,0.0186212,,,,,,
811698,아르브수카주,,마포구,,0.910544,N,0.17,,,,
811704,제이바,,강서구,,0.910544,N,0.139,,,,
811707,까시발라 생선구이,,성북구,,0.910544,N,0.17,,,,
811708,하이트일번지,,종로구,,0.910544,N,0.17,,,,
